Jahr,Schul_ID,Status,Anzahl Aussenstellen,RB,KKZ,RKZ,Schulname,Strasse,PLZ,Ort,Telefon,Fax,Schulgliederung,Schulart,Schulform,Bildungsgangbezeichnung,Schueler_insgesamt,Schueler_in_Klassenstufe_1,Schueler_in_Klassenstufe 2,Schueler_in_Klassenstufe_3,Schueler_in_Klassenstufe_4,Schueler_in_Klassenstufe_5,Schueler_in_Klassenstufe_6,Schueler_in_Klassenstufe_7,Schueler_in_Klassenstufe_8,Schueler_in_Klassenstufe_9,Schueler_in_Klassenstufe_10,Schueler_in_Klassenstufe_11,Schueler_in_Klassenstufe_12,Schueler_in_Klassenstufe_13,Klassen_insgesamt,Klassen_in_Klassenstufe_1,Klassen_in_Klassenstufe_2,Klassen_in_Klassenstufe 3,Klassen_in_Klassenstufe 4,Klassen_in_Klassenstufe 5,Klassen_in_Klassenstufe 6,Klassen_in_Klassenstufe 7,Klassen_in_Klassenstufe 8,Klassen_in_Klassenstufe 9,Klassen_in_Klassenstufe 10,Klassen_in_Klassenstufe_11,Klassen_in_Klassenstufe_12,Klassen_in_Klassenstufe_13
2015,140703,o,0,1,136,136065,Theodor-Heuss-Schule Grundschule Herlikofen,Theodor-Heuss-Straße 5,73527,Schwäbisch Gmünd,07171/82537,07171/878475,12110,12 - Grundschulen,Grundschule,Grundschule,128,32,32,33,31,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,140757,o,0,1,136,136065,Mozartschule Gemeinschaftsschule Hussenhofen,Steinweg 9,73527,Schwäbisch Gmünd,07171/81200,07171/86906,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,109,0,0,0,0,0,24,20,24,20,21,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,0
2015,140757,o,0,1,136,136065,Mozartschule Gemeinschaftsschule Hussenhofen,Steinweg 9,73527,Schwäbisch Gmünd,07171/81200,07171/86906,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,150,36,38,35,41,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,140757,o,0,1,136,136065,Mozartschule Gemeinschaftsschule Hussenhofen,Steinweg 9,73527,Schwäbisch Gmünd,07171/81200,07171/86906,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,49,0,0,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
2015,140793,o,0,1,136,136065,Eichenrainschule Grundschule Lindach,Osterlängstraße 32,73527,Schwäbisch Gmünd,07171/71542,07171/777800,12110,12 - Grundschulen,Grundschule,Grundschule,136,30,33,35,38,0,0,0,0,0,0,0,0,0,8,2,2,1,3,0,0,0,0,0,0,0,0,0
2015,140832,o,0,1,136,136065,Rämerschule Grundschule Strassdorf,Wallenstraße 21,73529,Schwäbisch Gmünd,07171/949140,07171/949141,12110,12 - Grundschulen,Grundschule,Grundschule,109,30,31,25,23,0,0,0,0,0,0,0,0,0,6,2,2,1,1,0,0,0,0,0,0,0,0,0
2015,140868,o,0,1,136,136066,Grundschule,Schulstraße 7,73565,Spraitbach,07176/2982,07176/905405,12110,12 - Grundschulen,Grundschule,Grundschule,103,18,34,27,24,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0
2015,140904,o,0,1,136,136068,Grundschule Städtlen,Schulstraße 6,73495,Städtlen,07964/694,07964/3301015,12110,12 - Grundschulen,Grundschule,Grundschule,60,15,18,14,13,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,140940,o,0,1,136,136071,Grundschule Tannhausen,Schulstraße 3,73497,Tannhausen,07964/300080,07964/300081,12110,12 - Grundschulen,Grundschule,Grundschule,71,17,20,16,18,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,140976,o,0,1,136,136075,Sechta-Ries-Schule Werkreal- und Realschule,Ziegelhütte 19,73485,Unterschneidheim,07966/80180-10,07966/80180-19,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,127,0,0,0,0,17,22,34,17,37,0,0,0,0,7,0,0,0,0,1,1,2,1,2,0,0,0,0
2015,140976,o,0,1,136,136075,Sechta-Ries-Schule Werkreal- und Realschule,Ziegelhütte 19,73485,Unterschneidheim,07966/80180-10,07966/80180-19,15110,15 - Realschulen,Realschule,Realschule,436,0,0,0,0,61,67,80,80,71,77,0,0,0,18,0,0,0,0,3,3,3,3,3,3,0,0,0
2015,140979,o,0,1,136,136075,Grundschule Zipplingen,Schulstraße 7,73485,Unterschneidheim,07966/564,07966/802064,12110,12 - Grundschulen,Grundschule,Grundschule,67,18,17,19,13,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,141015,o,0,1,136,136079,Gemeinschaftsschule Unterm Hohenrechberg,Brunnengasse 26-28,73550,Waldstetten,07171/41367,07171/44735,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,155,0,0,0,0,0,27,22,38,50,18,0,0,0,7,0,0,0,0,0,1,1,2,2,1,0,0,0
2015,141015,o,0,1,136,136079,Gemeinschaftsschule Unterm Hohenrechberg,Brunnengasse 26-28,73550,Waldstetten,07171/41367,07171/44735,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,204,57,41,57,49,0,0,0,0,0,0,0,0,0,10,3,2,3,2,0,0,0,0,0,0,0,0,0
2015,141015,o,0,1,136,136079,Gemeinschaftsschule Unterm Hohenrechberg,Brunnengasse 26-28,73550,Waldstetten,07171/41367,07171/44735,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,33,0,0,0,0,33,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2015,141066,o,0,1,136,136079,Grundschule Wissgoldingen,Schillerstraße 18,73550,Waldstetten,07162/23051,07162/921460,12110,12 - Grundschulen,Grundschule,Grundschule,36,9,11,9,7,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,141069,o,0,1,136,136082,Propsteischule Gemeinschaftsschule,Jahnstraße 4,73463,Westhausen,07363/8441,07363/8455,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,52,0,0,0,0,0,0,0,0,25,27,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
2015,141069,o,0,1,136,136082,Propsteischule Gemeinschaftsschule,Jahnstraße 4,73463,Westhausen,07363/8441,07363/8455,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,154,44,33,31,46,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,141069,o,0,1,136,136082,Propsteischule Gemeinschaftsschule,Jahnstraße 4,73463,Westhausen,07363/8441,07363/8455,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,176,0,0,0,0,37,46,49,44,0,0,0,0,0,8,0,0,0,0,2,2,2,2,0,0,0,0,0
2015,141105,o,0,1,136,136084,Grundschule Wärt,Lustnauer Straße 13,73499,Wärt,07964/479,07964/330566,12110,12 - Grundschulen,Grundschule,Grundschule,41,9,14,8,10,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
2015,141141,o,1,1,136,136087,Grundschule Riesbürg Goldbergschule Pflaumloch,Schulstraße 22,73469,Riesbürg,09081/3388,09081/3388,12110,12 - Grundschulen,Grundschule,Grundschule,79,30,13,11,25,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0
2015,141213,o,0,1,136,136088,Greutschule Grundschule,Parkstraße 14,73430,Aalen,07361/95606,07361/956080,12110,12 - Grundschulen,Grundschule,Grundschule,330,75,97,88,70,0,0,0,0,0,0,0,0,0,16,4,5,4,3,0,0,0,0,0,0,0,0,0
2015,141288,o,0,1,136,136088,Schillerschule Gemeinschaftsschule,Galgenbergstraße 40,73431,Aalen,07361/9370-0,07361/9370-20,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,233,0,0,0,0,0,37,33,54,58,51,0,0,0,12,0,0,0,0,0,2,2,3,3,2,0,0,0
2015,141288,o,0,1,136,136088,Schillerschule Gemeinschaftsschule,Galgenbergstraße 40,73431,Aalen,07361/9370-0,07361/9370-20,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,228,55,50,58,65,0,0,0,0,0,0,0,0,0,13,3,3,3,4,0,0,0,0,0,0,0,0,0
2015,141288,o,0,1,136,136088,Schillerschule Gemeinschaftsschule,Galgenbergstraße 40,73431,Aalen,07361/9370-0,07361/9370-20,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,35,0,0,0,0,35,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2015,141324,o,0,1,136,136088,Grauleshofschule Grundschule,Humboldtstraße 20,73431,Aalen,07361/9371-0,07361/9371-20,12110,12 - Grundschulen,Grundschule,Grundschule,145,35,42,36,32,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,141342,o,0,1,136,136088,Schwarzfeldschule Grundschule Dewangen,Hohenstaufenstraße 1,73434,Aalen,07366/9209410,07366/9209420,12110,12 - Grundschulen,Grundschule,Grundschule,90,29,26,12,23,0,0,0,0,0,0,0,0,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0
2015,141378,o,0,1,136,136088,Gartenschule Grundschule Ebnat,Abt-Angehrn-Straße 5,73432,Aalen,07367/9670-0,07367/9670-16,12110,12 - Grundschulen,Grundschule,Grundschule,111,26,29,31,25,0,0,0,0,0,0,0,0,0,7,0,3,2,2,0,0,0,0,0,0,0,0,0
2015,141414,o,0,1,136,136088,Reinhard-von-Känig-Schule Grundschule,Kirchstraße 45-47,73434,Aalen,07366/9631-0,07366/9631-20,12110,12 - Grundschulen,Grundschule,Grundschule,110,31,20,31,28,0,0,0,0,0,0,0,0,0,7,2,1,2,2,0,0,0,0,0,0,0,0,0
2015,141450,o,0,1,136,136088,Gemeinschaftsschule Welland,Hofherrnstraße 41,73434,Aalen,07361/42780,07361/43728,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,192,0,0,0,0,0,22,21,45,51,53,0,0,0,8,0,0,0,0,0,1,1,2,2,2,0,0,0
2015,141450,o,0,1,136,136088,Gemeinschaftsschule Welland,Hofherrnstraße 41,73434,Aalen,07361/42780,07361/43728,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,225,59,55,47,64,0,0,0,0,0,0,0,0,0,10,3,2,2,3,0,0,0,0,0,0,0,0,0
2015,141450,o,0,1,136,136088,Gemeinschaftsschule Welland,Hofherrnstraße 41,73434,Aalen,07361/42780,07361/43728,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,27,0,0,0,0,27,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2015,141489,o,0,1,136,136088,Grundschule Waldhausen,Hochmeisterstraße 14,73432,Aalen,07367/2420,07367/922869,12110,12 - Grundschulen,Grundschule,Grundschule,86,19,21,20,26,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,141525,o,0,1,136,136088,Braunenbergschule Grundschule,Steinstraße 38,73433,Aalen,07361/9770-0,07361/9770-19,12110,12 - Grundschulen,Grundschule,Grundschule,125,35,26,32,32,0,0,0,0,0,0,0,0,0,8,3,1,2,2,0,0,0,0,0,0,0,0,0
2015,141561,o,0,1,136,136088,Kappelbergschule Grundschule Hofen,Kappelbergstraße 30,73433,Aalen,07361/9771-6,07361/9771-80,12110,12 - Grundschulen,Grundschule,Grundschule,125,30,39,26,30,0,0,0,0,0,0,0,0,0,7,2,2,1,2,0,0,0,0,0,0,0,0,0
2015,141597,o,0,1,136,136089,Grundschule Dalkingen,Schulstraße 16,73492,Rainau,07961/51033,07961/561309,12110,12 - Grundschulen,Grundschule,Grundschule,43,10,9,12,12,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2015,141633,o,0,1,136,136089,Grundschule Schwabsberg,Strutrain 2,73492,Rainau,07961/7759,07961/54949,12110,12 - Grundschulen,Grundschule,Grundschule,77,24,18,19,16,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,142344,o,0,1,136,136088,Langertschule Grundschule,Egerlandstraße 26,73431,Aalen,07361/931-732,07361/931-800,12110,12 - Grundschulen,Grundschule,Grundschule,106,22,21,35,28,0,0,0,0,0,0,0,0,0,6,1,1,2,2,0,0,0,0,0,0,0,0,0
2015,142380,o,0,1,136,136088,"Karl-Kessler-Schule Grund-, Werkreal-, Realschule Wasseralfingen",Hofwiesenstraße 53,73433,Aalen,07361/9771100,07361/9773-19,12110,12 - Grundschulen,Grundschule,Grundschule,193,48,52,45,48,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,142380,o,0,1,136,136088,"Karl-Kessler-Schule Grund-, Werkreal-, Realschule Wasseralfingen",Hofwiesenstraße 53,73433,Aalen,07361/9771100,07361/9773-19,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,154,0,0,0,0,27,26,35,26,40,0,0,0,0,7,0,0,0,0,1,1,2,1,2,0,0,0,0
2015,142380,o,0,1,136,136088,"Karl-Kessler-Schule Grund-, Werkreal-, Realschule Wasseralfingen",Hofwiesenstraße 53,73433,Aalen,07361/9771100,07361/9773-19,15110,15 - Realschulen,Realschule,Realschule,540,0,0,0,0,71,83,73,98,101,114,0,0,0,21,0,0,0,0,3,3,3,4,4,4,0,0,0
2015,143385,o,0,1,119,119079,Stauferschule Gemeinschaftsschule,Mayenner Straße 32/2,71332,Waiblingen,07151/98116-100,07151/98116-105,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,196,0,0,0,0,0,0,58,64,51,23,0,0,0,10,0,0,0,0,0,0,3,3,3,1,0,0,0
2015,143385,o,0,1,119,119079,Stauferschule Gemeinschaftsschule,Mayenner Straße 32/2,71332,Waiblingen,07151/98116-100,07151/98116-105,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,275,71,74,69,61,0,0,0,0,0,0,0,0,0,13,4,2,4,3,0,0,0,0,0,0,0,0,0
2015,143385,o,0,1,119,119079,Stauferschule Gemeinschaftsschule,Mayenner Straße 32/2,71332,Waiblingen,07151/98116-100,07151/98116-105,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,98,0,0,0,0,47,51,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0
2015,143421,o,0,1,119,119079,Salierschule Gemeinschaftsschule,Im Sämann 76,71334,Waiblingen,07151/2008-300,07151/2008-310,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,135,0,0,0,0,0,0,26,33,34,42,0,0,0,7,0,0,0,0,0,0,1,2,2,2,0,0,0
2015,143421,o,0,1,119,119079,Salierschule Gemeinschaftsschule,Im Sämann 76,71334,Waiblingen,07151/2008-300,07151/2008-310,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,392,98,98,104,92,0,0,0,0,0,0,0,0,0,17,5,4,4,4,0,0,0,0,0,0,0,0,0
2015,143421,o,0,1,119,119079,Salierschule Gemeinschaftsschule,Im Sämann 76,71334,Waiblingen,07151/2008-300,07151/2008-310,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,81,0,0,0,0,38,43,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0
2015,143460,o,0,1,118,118081,Wilhelm-Keil-Schule Gemeinschaftsschule,Neckarkanalstraße 55,71686,Remseck am Neckar,07146/289-750,07146/289-759,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,125,0,0,0,0,0,0,0,40,51,34,0,0,0,7,0,0,0,0,0,0,0,3,2,2,0,0,0
2015,143460,o,0,1,118,118081,Wilhelm-Keil-Schule Gemeinschaftsschule,Neckarkanalstraße 55,71686,Remseck am Neckar,07146/289-750,07146/289-759,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,208,0,0,0,0,60,85,63,0,0,0,0,0,0,10,0,0,0,0,3,4,3,0,0,0,0,0,0
2015,143496,o,0,1,119,119079,Rinnenäckerschule Grundschule,Danziger Platz 21,71332,Waiblingen,07151/95996-0,07151/95996-15,12110,12 - Grundschulen,Grundschule,Grundschule,215,49,58,54,54,0,0,0,0,0,0,0,0,0,11,3,3,2,3,0,0,0,0,0,0,0,0,0
2015,143499,o,0,1,119,119079,Wolfgang-Zacher-Schule Grundschule,Räntgenweg 1-7,71332,Waiblingen,07151/95925-0,07151/95925-15,12110,12 - Grundschulen,Grundschule,Grundschule,252,60,71,62,59,0,0,0,0,0,0,0,0,0,13,4,3,3,3,0,0,0,0,0,0,0,0,0
2015,143535,o,0,1,119,119079,Grundschule Beinstein,Bei der Schule 17,71334,Waiblingen,07151/3039330,07151/3039335,12110,12 - Grundschulen,Grundschule,Grundschule,148,44,38,35,31,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,143571,o,0,1,119,119001,Schlossgartenschule Grund- und Werkrealschule,Obere Schloßstraße 70,73553,Alfdorf,07172/939164,07172/939166,12110,12 - Grundschulen,Grundschule,Grundschule,147,31,43,20,53,0,0,0,0,0,0,0,0,0,7,2,2,1,2,0,0,0,0,0,0,0,0,0
2015,143571,o,0,1,119,119001,Schlossgartenschule Grund- und Werkrealschule,Obere Schloßstraße 70,73553,Alfdorf,07172/939164,07172/939166,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,52,0,0,0,0,8,9,12,11,12,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
2015,143607,o,0,1,119,119001,Schule im Lindengarten Grundschule Pfahlbronn,Schulstraße 17,73553,Alfdorf,07172/3406,07172/939179,12110,12 - Grundschulen,Grundschule,Grundschule,84,24,21,24,15,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,143643,o,0,1,119,119001,Grundschule Hellershof,Cronhütteweg 15,73553,Alfdorf,07182/6107,07182/4948077,12110,12 - Grundschulen,Grundschule,Grundschule,21,3,5,8,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,143682,o,0,1,119,119003,Grundschule im Wacholder,Im Wacholder 59,71573,Allmersbach im Tal,07191/310595,07191/310596,12110,12 - Grundschulen,Grundschule,Grundschule,161,32,56,31,42,0,0,0,0,0,0,0,0,0,9,3,2,2,2,0,0,0,0,0,0,0,0,0
2015,143718,o,0,1,119,119004,Anna-Haag-Grundschule,Schulstraße 15,71566,Althütte,07183/41333,07183/949738,12110,12 - Grundschulen,Grundschule,Grundschule,76,17,16,18,25,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,143772,o,0,1,119,119004,Grundschule Sechselberg,Murrhardter Straße 4,71566,Althütte,07192/6841,07192/936342,12110,12 - Grundschulen,Grundschule,Grundschule,56,10,16,13,17,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,143808,o,0,1,119,119087,Grundschule Allmersbach am Weinberg,Weinstraße 39,71546,Aspach,07191/20207,07191/3678728,12110,12 - Grundschulen,Grundschule,Grundschule,61,13,17,17,14,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0
2015,143844,o,0,1,119,119087,Conrad-Weiser-Schule Gemeinschaftsschule Aspach,Hermann-Schadt-Straße 17,71546,Aspach,07191/20313,07191/20007,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,92,0,0,0,0,0,14,20,21,18,19,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,0
2015,143844,o,0,1,119,119087,Conrad-Weiser-Schule Gemeinschaftsschule Aspach,Hermann-Schadt-Straße 17,71546,Aspach,07191/20313,07191/20007,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,168,39,44,32,53,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,143844,o,0,1,119,119087,Conrad-Weiser-Schule Gemeinschaftsschule Aspach,Hermann-Schadt-Straße 17,71546,Aspach,07191/20313,07191/20007,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,30,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2015,143880,o,0,1,119,119087,Grundschule Kleinaspach,Schulstraße 8,71546,Aspach,07148/4946,07148/922957,12110,12 - Grundschulen,Grundschule,Grundschule,48,11,11,14,12,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
2015,143919,o,0,1,119,119006,Grundschule Lippoldsweiler,Ammerweg 8,71549,Auenwald,07191/57181,07191/301573,12110,12 - Grundschulen,Grundschule,Grundschule,79,16,19,19,25,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,143955,o,1,1,119,119006,Grundschule Auenwald-Unterbrüden/Oberbrüden,Beaurepaire-Straße 3,71549,Auenwald,07191/5530,07191/312710,12110,12 - Grundschulen,Grundschule,Grundschule,148,38,35,43,32,0,0,0,0,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0
2015,143991,o,0,1,119,119008,Märikeschule Gemeinschaftsschule,Richard-Wagner-Straße 9,71522,Backnang,07191/3264-0,07191/3264-18,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,172,0,0,0,0,0,0,0,57,71,44,0,0,0,8,0,0,0,0,0,0,0,2,4,2,0,0,0
2015,143991,o,0,1,119,119008,Märikeschule Gemeinschaftsschule,Richard-Wagner-Straße 9,71522,Backnang,07191/3264-0,07191/3264-18,14211,14 - Werkrealschulen,Werkrealschule,Kooperationsklassen Werkrealschule-Berufliche Schule,12,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,143991,o,0,1,119,119008,Märikeschule Gemeinschaftsschule,Richard-Wagner-Straße 9,71522,Backnang,07191/3264-0,07191/3264-18,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,243,47,64,63,69,0,0,0,0,0,0,0,0,0,12,2,3,3,4,0,0,0,0,0,0,0,0,0
2015,143991,o,0,1,119,119008,Märikeschule Gemeinschaftsschule,Richard-Wagner-Straße 9,71522,Backnang,07191/3264-0,07191/3264-18,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,213,0,0,0,0,52,80,81,0,0,0,0,0,0,10,0,0,0,0,3,3,4,0,0,0,0,0,0
2015,144027,o,0,1,119,119008,Schillerschule Grundschule,Bahnhofstraße 3,71522,Backnang,07191/952270,07191/952273,12110,12 - Grundschulen,Grundschule,Grundschule,197,44,59,51,43,0,0,0,0,0,0,0,0,0,11,3,3,3,2,0,0,0,0,0,0,0,0,0
2015,144045,o,0,1,119,119008,Gemeinschaftsschule in der Taus,Seelacher Weg 40,71522,Backnang,07191/3265-0,07191/3265-44,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,162,0,0,0,0,0,0,0,45,77,40,0,0,0,7,0,0,0,0,0,0,0,2,3,2,0,0,0
2015,144045,o,0,1,119,119008,Gemeinschaftsschule in der Taus,Seelacher Weg 40,71522,Backnang,07191/3265-0,07191/3265-44,21110,12 - Grundschulen,Grundschule im Verbund mit einer Gemeinschaftsschule,Grundschule im Verbund mit einer Gemeinschaftsschule,244,61,64,59,60,0,0,0,0,0,0,0,0,0,13,3,4,3,3,0,0,0,0,0,0,0,0,0
2015,144045,o,0,1,119,119008,Gemeinschaftsschule in der Taus,Seelacher Weg 40,71522,Backnang,07191/3265-0,07191/3265-44,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,195,0,0,0,0,49,78,68,0,0,0,0,0,0,10,0,0,0,0,3,3,4,0,0,0,0,0,0
2015,144117,o,0,1,119,119008,Talschule Grundschule Grund- und Werkrealschule,Bietigheimer Straße 50,71522,Backnang,07191/933820,07191/341745,12110,12 - Grundschulen,Grundschule,Grundschule,76,18,19,18,21,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,144153,o,0,1,119,119008,Plaisir-Grundschule,Berliner Ring 18,71522,Backnang,07191/9043-0,07191/9043-13,12110,12 - Grundschulen,Grundschule,Grundschule,273,62,74,78,59,0,0,0,0,0,0,0,0,0,13,3,3,4,3,0,0,0,0,0,0,0,0,0
2015,144192,o,0,1,119,119008,Grundschule Sachsenweiler,Waldstraße 16,71522,Backnang,07191/60115,07191/950379,12110,12 - Grundschulen,Grundschule,Grundschule,45,12,10,6,17,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2015,144228,o,1,1,119,119089,Nachbarschaftsschule in den Berglen Grund- und Werkrealschule Oppelsbohm,Stockwiesen 1,73663,Berglen,07195/9748-0,07195/9748-28,12110,12 - Grundschulen,Grundschule,Grundschule,188,43,50,51,44,0,0,0,0,0,0,0,0,0,9,2,3,2,2,0,0,0,0,0,0,0,0,0
2015,144228,o,1,1,119,119089,Nachbarschaftsschule in den Berglen Grund- und Werkrealschule Oppelsbohm,Stockwiesen 1,73663,Berglen,07195/9748-0,07195/9748-28,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,19,0,0,0,0,0,0,0,12,7,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
2015,144336,o,0,1,119,119091,Grundschule Beutelsbach,Kellereistraße 6,71384,Weinstadt,07151/999220,07151/999222,12110,12 - Grundschulen,Grundschule,Grundschule,245,59,54,56,76,0,0,0,0,0,0,0,0,0,11,4,1,2,4,0,0,0,0,0,0,0,0,0
2015,144354,o,0,1,119,119091,Erich Kästner-Schule Gemeinschaftsschule,Pestalozzistraße 34,71384,Weinstadt,07151/96948-0,07151/96948-20,14210,14 - Werkrealschulen,Werkrealschule,Werkrealschule,248,0,0,0,0,0,41,41,49,63,54,0,0,0,11,0,0,0,0,0,2,2,2,3,2,0,0,0
2015,144354,o,0,1,119,119091,Erich Kästner-Schule Gemeinschaftsschule,Pestalozzistraße 34,71384,Weinstadt,07151/96948-0,07151/96948-20,21210,21 - Gemeinschaftsschulen,Gemeinschaftsschule Sekundarstufe I,Gemeinschaftsschule Sekundarstufe I,63,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
